hostname,pci_bus_id,timestamp,power_watts
dgxanode02, 00000000:07:00.0,2026-02-08 18:55:00,239.42362068965517
dgxanode02, 00000000:07:00.0,2026-02-08 19:00:00,256.83313559322033
dgxanode02, 00000000:07:00.0,2026-02-08 19:05:00,231.27542372881356
dgxanode02, 00000000:07:00.0,2026-02-08 19:10:00,240.48491379310343
dgxanode02, 00000000:07:00.0,2026-02-08 19:15:00,243.0495762711864
dgxanode02, 00000000:07:00.0,2026-02-08 19:20:00,250.85646551724136
dgxanode02, 00000000:07:00.0,2026-02-08 19:25:00,230.43372881355933
dgxanode02, 00000000:07:00.0,2026-02-08 19:30:00,230.5287931034483
dgxanode02, 00000000:07:00.0,2026-02-08 19:35:00,243.92870689655172
dgxanode02, 00000000:07:00.0,2026-02-08 19:40:00,241.13805084745763
dgxanode02, 00000000:07:00.0,2026-02-08 19:45:00,249.93974137931036
dgxanode02, 00000000:07:00.0,2026-02-08 19:50:00,246.70516949152545
dgxanode02, 00000000:07:00.0,2026-02-08 19:55:00,215.9701212121212
dgxanode02, 00000000:07:00.0,2026-02-08 20:00:00,235.18457627118644
dgxanode02, 00000000:07:00.0,2026-02-08 20:05:00,237.5861206896552
dgxanode02, 00000000:07:00.0,2026-02-08 20:10:00,238.90245762711865
dgxanode02, 00000000:07:00.0,2026-02-08 20:15:00,224.7488793103448
dgxanode02, 00000000:07:00.0,2026-02-08 20:20:00,237.39258620689657
dgxanode02, 00000000:07:00.0,2026-02-08 20:25:00,240.0207627118644
dgxanode02, 00000000:07:00.0,2026-02-08 20:30:00,247.93741379310347
dgxanode02, 00000000:07:00.0,2026-02-08 20:35:00,229.96449152542377
dgxanode02, 00000000:07:00.0,2026-02-08 20:40:00,237.9771186440678
dgxanode02, 00000000:07:00.0,2026-02-08 20:45:00,239.92991452991453
dgxanode02, 00000000:07:00.0,2026-02-08 20:50:00,236.69111111111113
dgxanode02, 00000000:07:00.0,2026-02-08 20:55:00,238.90336206896552
dgxanode02, 00000000:07:00.0,2026-02-08 21:00:00,237.46177966101692
dgxanode02, 00000000:07:00.0,2026-02-08 21:05:00,234.3882905982906
dgxanode02, 00000000:07:00.0,2026-02-08 21:10:00,241.8705982905983
dgxanode02, 00000000:07:00.0,2026-02-08 21:15:00,240.9181896551724
dgxanode02, 00000000:07:00.0,2026-02-08 21:20:00,233.55177966101695
dgxanode02, 00000000:07:00.0,2026-02-08 21:25:00,232.2522033898305
dgxanode02, 00000000:07:00.0,2026-02-08 21:30:00,234.3698275862069
dgxanode02, 00000000:07:00.0,2026-02-08 21:35:00,242.4963247863248
dgxanode02, 00000000:07:00.0,2026-02-08 21:40:00,233.18188034188032
dgxanode02, 00000000:07:00.0,2026-02-08 21:45:00,231.2900847457627
dgxanode02, 00000000:07:00.0,2026-02-08 21:50:00,241.9438793103448
dgxanode02, 00000000:07:00.0,2026-02-08 21:55:00,230.36525862068964
dgxanode02, 00000000:07:00.0,2026-02-08 22:00:00,229.6816101694915
dgxanode02, 00000000:07:00.0,2026-02-08 22:05:00,250.475
dgxanode02, 00000000:07:00.0,2026-02-08 22:10:00,219.59974576271188
dgxanode02, 00000000:07:00.0,2026-02-08 22:15:00,229.0021186440678
dgxanode02, 00000000:07:00.0,2026-02-08 22:20:00,238.05101694915257
dgxanode02, 00000000:07:00.0,2026-02-08 22:25:00,240.89948275862068
dgxanode02, 00000000:07:00.0,2026-02-08 22:30:00,240.49457627118645
dgxanode02, 00000000:07:00.0,2026-02-08 22:35:00,243.1677118644068
dgxanode02, 00000000:07:00.0,2026-02-08 22:40:00,235.01222222222225
dgxanode02, 00000000:07:00.0,2026-02-08 22:45:00,229.56
dgxanode02, 00000000:07:00.0,2026-02-08 22:50:00,247.44146551724137
dgxanode02, 00000000:07:00.0,2026-02-08 22:55:00,237.85542372881355
dgxanode02, 00000000:07:00.0,2026-02-08 23:00:00,233.71330508474577
dgxanode02, 00000000:07:00.0,2026-02-08 23:05:00,242.2422881355932
dgxanode02, 00000000:07:00.0,2026-02-08 23:10:00,242.54830508474575
dgxanode02, 00000000:07:00.0,2026-02-08 23:15:00,224.3120338983051
dgxanode02, 00000000:07:00.0,2026-02-08 23:20:00,227.93177966101695
dgxanode02, 00000000:07:00.0,2026-02-08 23:25:00,230.7284482758621
dgxanode02, 00000000:07:00.0,2026-02-08 23:30:00,248.4915254237288
dgxanode02, 00000000:07:00.0,2026-02-08 23:35:00,244.055
dgxanode02, 00000000:07:00.0,2026-02-08 23:40:00,231.82889830508475
dgxanode02, 00000000:07:00.0,2026-02-08 23:45:00,234.0765254237288
dgxanode02, 00000000:07:00.0,2026-02-08 23:50:00,238.0830172413793
dgxanode02, 00000000:07:00.0,2026-02-08 23:55:00,227.14322033898307
dgxanode02, 00000000:07:00.0,2026-02-09 00:00:00,233.3017948717949
dgxanode02, 00000000:07:00.0,2026-02-09 00:05:00,251.1371186440678
dgxanode02, 00000000:07:00.0,2026-02-09 00:10:00,240.5108547008547
dgxanode02, 00000000:07:00.0,2026-02-09 00:15:00,239.47271186440676
dgxanode02, 00000000:07:00.0,2026-02-09 00:20:00,235.8394017094017
dgxanode02, 00000000:07:00.0,2026-02-09 00:25:00,235.1456779661017
dgxanode02, 00000000:07:00.0,2026-02-09 00:30:00,224.22457627118644
dgxanode02, 00000000:07:00.0,2026-02-09 00:35:00,245.0771551724138
dgxanode02, 00000000:07:00.0,2026-02-09 00:40:00,239.7320689655172
dgxanode02, 00000000:07:00.0,2026-02-09 00:45:00,243.8437068965517
dgxanode02, 00000000:07:00.0,2026-02-09 00:50:00,247.65855932203388
dgxanode02, 00000000:07:00.0,2026-02-09 00:55:00,248.96966101694915
dgxanode02, 00000000:07:00.0,2026-02-09 01:00:00,232.17991452991453
dgxanode02, 00000000:07:00.0,2026-02-09 01:05:00,248.5238983050847
dgxanode02, 00000000:07:00.0,2026-02-09 01:10:00,239.04120689655173
dgxanode02, 00000000:07:00.0,2026-02-09 01:15:00,234.46906779661015
dgxanode02, 00000000:07:00.0,2026-02-09 01:20:00,251.6590093457944
dgxanode02, 00000000:07:00.0,2026-02-09 01:25:00,251.08564102564105
dgxanode02, 00000000:07:00.0,2026-02-09 01:30:00,243.2319658119658
dgxanode02, 00000000:07:00.0,2026-02-09 01:35:00,233.68786324786325
dgxanode02, 00000000:07:00.0,2026-02-09 01:40:00,240.1325641025641
dgxanode02, 00000000:07:00.0,2026-02-09 01:45:00,240.5069230769231
dgxanode02, 00000000:07:00.0,2026-02-09 01:50:00,237.7055172413793
dgxanode02, 00000000:07:00.0,2026-02-09 01:55:00,233.14728813559324
dgxanode02, 00000000:07:00.0,2026-02-09 02:00:00,239.495
dgxanode02, 00000000:07:00.0,2026-02-09 02:05:00,231.12431034482756
dgxanode02, 00000000:07:00.0,2026-02-09 02:10:00,241.02593220338983
dgxanode02, 00000000:07:00.0,2026-02-09 02:15:00,242.8320338983051
dgxanode02, 00000000:07:00.0,2026-02-09 02:20:00,235.38128205128208
dgxanode02, 00000000:07:00.0,2026-02-09 02:25:00,239.5799145299145
dgxanode02, 00000000:07:00.0,2026-02-09 02:30:00,227.46093220338983
dgxanode02, 00000000:07:00.0,2026-02-09 02:35:00,227.07474137931035
dgxanode02, 00000000:07:00.0,2026-02-09 02:40:00,236.86906779661015
dgxanode02, 00000000:07:00.0,2026-02-09 02:45:00,239.65398305084744
dgxanode02, 00000000:07:00.0,2026-02-09 02:50:00,225.42724137931037
dgxanode02, 00000000:07:00.0,2026-02-09 02:55:00,233.7186206896552
dgxanode02, 00000000:07:00.0,2026-02-09 03:00:00,233.22322033898303
dgxanode02, 00000000:07:00.0,2026-02-09 03:05:00,243.11237288135595
dgxanode02, 00000000:07:00.0,2026-02-09 03:10:00,227.99344827586208
dgxanode02, 00000000:07:00.0,2026-02-09 03:15:00,245.3043220338983
dgxanode02, 00000000:07:00.0,2026-02-09 03:20:00,241.0051724137931
dgxanode02, 00000000:07:00.0,2026-02-09 03:25:00,236.43456896551723
dgxanode02, 00000000:07:00.0,2026-02-09 03:30:00,223.4573275862069
dgxanode02, 00000000:07:00.0,2026-02-09 03:35:00,230.58949152542377
dgxanode02, 00000000:07:00.0,2026-02-09 03:40:00,229.7175
dgxanode02, 00000000:07:00.0,2026-02-09 03:45:00,232.3568644067797
dgxanode02, 00000000:07:00.0,2026-02-09 03:50:00,235.52448275862068
dgxanode02, 00000000:07:00.0,2026-02-09 03:55:00,216.9613559322034
dgxanode02, 00000000:07:00.0,2026-02-09 04:00:00,230.18939655172417
dgxanode02, 00000000:07:00.0,2026-02-09 04:05:00,245.05406779661016
dgxanode02, 00000000:07:00.0,2026-02-09 04:10:00,238.2528205128205
dgxanode02, 00000000:07:00.0,2026-02-09 04:15:00,232.27152542372883
dgxanode02, 00000000:07:00.0,2026-02-09 04:20:00,229.58060344827584
dgxanode02, 00000000:07:00.0,2026-02-09 04:25:00,241.28949152542373
dgxanode02, 00000000:07:00.0,2026-02-09 04:30:00,232.6663793103448
dgxanode02, 00000000:07:00.0,2026-02-09 04:35:00,232.38618644067796
dgxanode02, 00000000:07:00.0,2026-02-09 04:40:00,240.25853448275865
dgxanode02, 00000000:07:00.0,2026-02-09 04:45:00,241.2472881355932
dgxanode02, 00000000:07:00.0,2026-02-09 04:50:00,244.39483050847457
dgxanode02, 00000000:07:00.0,2026-02-09 04:55:00,222.69389830508476
dgxanode02, 00000000:07:00.0,2026-02-09 05:00:00,247.6795762711864
dgxanode02, 00000000:07:00.0,2026-02-09 05:05:00,234.48413793103447
dgxanode02, 00000000:07:00.0,2026-02-09 05:10:00,233.8665811965812
dgxanode02, 00000000:07:00.0,2026-02-09 05:15:00,226.52796610169491
dgxanode02, 00000000:07:00.0,2026-02-09 05:20:00,228.48793103448276
dgxanode02, 00000000:07:00.0,2026-02-09 05:25:00,219.36110169491525
dgxanode02, 00000000:07:00.0,2026-02-09 05:30:00,243.22347457627117
dgxanode02, 00000000:07:00.0,2026-02-09 05:35:00,229.3182051282051
dgxanode02, 00000000:07:00.0,2026-02-09 05:40:00,244.77358974358972
dgxanode02, 00000000:07:00.0,2026-02-09 05:45:00,237.46444444444444
dgxanode02, 00000000:07:00.0,2026-02-09 05:50:00,243.37700854700856
dgxanode02, 00000000:07:00.0,2026-02-09 05:55:00,233.5872033898305
dgxanode02, 00000000:07:00.0,2026-02-09 06:00:00,248.42418803418803
dgxanode02, 00000000:07:00.0,2026-02-09 06:05:00,240.58846153846153
dgxanode02, 00000000:07:00.0,2026-02-09 06:10:00,239.1162393162393
dgxanode02, 00000000:07:00.0,2026-02-09 06:15:00,235.38162393162395
dgxanode02, 00000000:07:00.0,2026-02-09 06:20:00,239.8761016949153
dgxanode02, 00000000:07:00.0,2026-02-09 06:25:00,236.1282051282051
dgxanode02, 00000000:07:00.0,2026-02-09 06:30:00,242.09239316239317
dgxanode02, 00000000:07:00.0,2026-02-09 06:35:00,227.2261016949153
dgxanode02, 00000000:07:00.0,2026-02-09 06:40:00,238.26264957264956
dgxanode02, 00000000:07:00.0,2026-02-09 06:45:00,241.72764705882352
dgxanode02, 00000000:07:00.0,2026-02-09 06:50:00,232.33266722408027
dgxanode02, 00000000:07:00.0,2026-02-09 06:55:00,232.6
dgxanode02, 00000000:07:00.0,2026-02-09 07:00:00,244.33135593220337
dgxanode02, 00000000:07:00.0,2026-02-09 07:05:00,231.25435897435895
dgxanode02, 00000000:07:00.0,2026-02-09 07:10:00,232.14864406779665
dgxanode02, 00000000:07:00.0,2026-02-09 07:15:00,235.6978448275862
dgxanode02, 00000000:07:00.0,2026-02-09 07:20:00,227.4834745762712
dgxanode02, 00000000:07:00.0,2026-02-09 07:25:00,238.35389830508473
dgxanode02, 00000000:07:00.0,2026-02-09 07:30:00,228.25203389830503
dgxanode02, 00000000:07:00.0,2026-02-09 07:35:00,232.3941379310345
dgxanode02, 00000000:07:00.0,2026-02-09 07:40:00,227.00949152542373
dgxanode02, 00000000:07:00.0,2026-02-09 07:45:00,239.66008547008548
dgxanode02, 00000000:07:00.0,2026-02-09 07:50:00,238.07709401709403
dgxanode02, 00000000:07:00.0,2026-02-09 07:55:00,245.1742372881356
dgxanode02, 00000000:07:00.0,2026-02-09 08:00:00,233.05222222222224
dgxanode02, 00000000:07:00.0,2026-02-09 08:05:00,236.06299145299144
dgxanode02, 00000000:07:00.0,2026-02-09 08:10:00,232.69966101694916
dgxanode02, 00000000:07:00.0,2026-02-09 08:15:00,233.19940677966105
dgxanode02, 00000000:07:00.0,2026-02-09 08:20:00,238.3785593220339
dgxanode02, 00000000:07:00.0,2026-02-09 08:25:00,237.1519491525424
dgxanode02, 00000000:07:00.0,2026-02-09 08:30:00,244.66239316239316
dgxanode02, 00000000:07:00.0,2026-02-09 08:35:00,230.9259322033898
dgxanode02, 00000000:07:00.0,2026-02-09 08:40:00,252.72615384615384
dgxanode02, 00000000:07:00.0,2026-02-09 08:45:00,226.776186440678
dgxanode02, 00000000:07:00.0,2026-02-09 08:50:00,238.6814406779661
dgxanode02, 00000000:07:00.0,2026-02-09 08:55:00,240.96881355932203
dgxanode02, 00000000:07:00.0,2026-02-09 09:00:00,238.3536752136752
dgxanode02, 00000000:07:00.0,2026-02-09 09:05:00,241.896186440678
dgxanode02, 00000000:07:00.0,2026-02-09 09:10:00,227.88237288135593
dgxanode02, 00000000:07:00.0,2026-02-09 09:15:00,228.11059322033896
dgxanode02, 00000000:07:00.0,2026-02-09 09:20:00,241.11474137931037
dgxanode02, 00000000:07:00.0,2026-02-09 09:25:00,229.8213559322034
dgxanode02, 00000000:07:00.0,2026-02-09 09:30:00,226.09254237288135
dgxanode02, 00000000:07:00.0,2026-02-09 09:35:00,221.19720338983052
dgxanode02, 00000000:07:00.0,2026-02-09 09:40:00,210.8941525423729
dgxanode02, 00000000:07:00.0,2026-02-09 09:45:00,238.16162393162392
dgxanode02, 00000000:07:00.0,2026-02-09 09:50:00,229.52949152542377
dgxanode02, 00000000:07:00.0,2026-02-09 09:55:00,232.17188034188035
dgxanode02, 00000000:07:00.0,2026-02-09 10:00:00,245.7211864406779
dgxanode02, 00000000:07:00.0,2026-02-09 10:05:00,234.3071186440678
dgxanode02, 00000000:07:00.0,2026-02-09 10:10:00,238.0107627118644
dgxanode02, 00000000:07:00.0,2026-02-09 10:15:00,252.38567796610167
dgxanode02, 00000000:07:00.0,2026-02-09 10:20:00,239.8025
dgxanode02, 00000000:07:00.0,2026-02-09 10:25:00,241.03786324786324
dgxanode02, 00000000:07:00.0,2026-02-09 10:30:00,237.8213793103448
dgxanode02, 00000000:07:00.0,2026-02-09 10:35:00,232.89094017094015
dgxanode02, 00000000:07:00.0,2026-02-09 10:40:00,238.7526724137931
dgxanode02, 00000000:07:00.0,2026-02-09 10:45:00,233.15618644067797
dgxanode02, 00000000:07:00.0,2026-02-09 10:50:00,244.7271186440678
dgxanode02, 00000000:07:00.0,2026-02-09 10:55:00,233.66620689655173
dgxanode02, 00000000:07:00.0,2026-02-09 11:00:00,239.32025862068969
dgxanode02, 00000000:07:00.0,2026-02-09 11:05:00,247.5179661016949
dgxanode02, 00000000:07:00.0,2026-02-09 11:10:00,237.12189655172412
dgxanode02, 00000000:07:00.0,2026-02-09 11:15:00,248.73279661016952
dgxanode02, 00000000:07:00.0,2026-02-09 11:20:00,246.9231896551724
dgxanode02, 00000000:07:00.0,2026-02-09 11:25:00,219.7381355932203
dgxanode02, 00000000:07:00.0,2026-02-09 11:30:00,231.87120689655177
dgxanode02, 00000000:07:00.0,2026-02-09 11:35:00,233.80881355932203
dgxanode02, 00000000:07:00.0,2026-02-09 11:40:00,232.51401709401708
dgxanode02, 00000000:07:00.0,2026-02-09 11:45:00,255.9410256410256
dgxanode02, 00000000:07:00.0,2026-02-09 11:50:00,235.34452991452991
dgxanode02, 00000000:07:00.0,2026-02-09 11:55:00,242.6600847457627
dgxanode02, 00000000:07:00.0,2026-02-09 12:00:00,225.37862068965515
dgxanode02, 00000000:07:00.0,2026-02-09 12:05:00,244.2489655172414
dgxanode02, 00000000:07:00.0,2026-02-09 12:10:00,244.0091379310345
dgxanode02, 00000000:07:00.0,2026-02-09 12:15:00,230.1071551724138
dgxanode02, 00000000:07:00.0,2026-02-09 12:20:00,231.56494824961948
dgxanode02, 00000000:07:00.0,2026-02-09 12:25:00,252.40353448275863
dgxanode02, 00000000:07:00.0,2026-02-09 12:30:00,236.73103448275864
dgxanode02, 00000000:07:00.0,2026-02-09 12:35:00,231.57956896551724
dgxanode02, 00000000:07:00.0,2026-02-09 12:40:00,235.0577118644068
dgxanode02, 00000000:07:00.0,2026-02-09 12:45:00,244.39172413793105
dgxanode02, 00000000:07:00.0,2026-02-09 12:50:00,242.8207627118644
dgxanode02, 00000000:07:00.0,2026-02-09 12:55:00,250.2863559322034
dgxanode02, 00000000:07:00.0,2026-02-09 13:00:00,246.7362393162393
dgxanode02, 00000000:07:00.0,2026-02-09 13:05:00,253.8103418803419
dgxanode02, 00000000:07:00.0,2026-02-09 13:10:00,252.6542372881356
dgxanode02, 00000000:07:00.0,2026-02-09 13:15:00,240.78542372881356
dgxanode02, 00000000:07:00.0,2026-02-09 13:20:00,231.6226724137931
dgxanode02, 00000000:07:00.0,2026-02-09 13:25:00,252.77279661016948
dgxanode02, 00000000:07:00.0,2026-02-09 13:30:00,246.52905982905983
dgxanode02, 00000000:07:00.0,2026-02-09 13:35:00,236.88752136752137
dgxanode02, 00000000:07:00.0,2026-02-09 13:40:00,244.31422413793103
dgxanode02, 00000000:07:00.0,2026-02-09 13:45:00,232.86086206896553
dgxanode02, 00000000:07:00.0,2026-02-09 13:50:00,248.20016949152543
dgxanode02, 00000000:07:00.0,2026-02-09 13:55:00,240.26025862068963
dgxanode02, 00000000:07:00.0,2026-02-09 14:00:00,240.73051282051284
dgxanode02, 00000000:07:00.0,2026-02-09 14:05:00,233.85820512820513
dgxanode02, 00000000:07:00.0,2026-02-09 14:10:00,227.09
dgxanode02, 00000000:07:00.0,2026-02-09 14:15:00,231.97491379310344
dgxanode02, 00000000:07:00.0,2026-02-09 14:20:00,229.777094017094
dgxanode02, 00000000:07:00.0,2026-02-09 14:25:00,232.56627118644067
dgxanode02, 00000000:07:00.0,2026-02-09 14:30:00,235.44034482758624
dgxanode02, 00000000:07:00.0,2026-02-09 14:35:00,234.04870689655175
dgxanode02, 00000000:07:00.0,2026-02-09 14:40:00,233.14922413793104
dgxanode02, 00000000:07:00.0,2026-02-09 14:45:00,240.50077586206896
dgxanode02, 00000000:07:00.0,2026-02-09 14:50:00,236.04220338983052
dgxanode02, 00000000:07:00.0,2026-02-09 14:55:00,234.60077586206896
dgxanode02, 00000000:07:00.0,2026-02-09 15:00:00,235.0084745762712
dgxanode02, 00000000:07:00.0,2026-02-09 15:05:00,235.45155172413791
dgxanode02, 00000000:07:00.0,2026-02-09 15:10:00,230.0307692307692
dgxanode02, 00000000:07:00.0,2026-02-09 15:15:00,225.4565254237288
dgxanode02, 00000000:07:00.0,2026-02-09 15:20:00,227.9330769230769
dgxanode02, 00000000:07:00.0,2026-02-09 15:25:00,234.84758620689655
dgxanode02, 00000000:07:00.0,2026-02-09 15:30:00,230.79822033898304
dgxanode02, 00000000:07:00.0,2026-02-09 15:35:00,231.06169491525424
dgxanode02, 00000000:07:00.0,2026-02-09 15:40:00,224.1929661016949
dgxanode02, 00000000:07:00.0,2026-02-09 15:45:00,229.9294017094017
dgxanode02, 00000000:07:00.0,2026-02-09 15:50:00,229.4446153846154
dgxanode02, 00000000:07:00.0,2026-02-09 15:55:00,242.92279661016948
dgxanode02, 00000000:07:00.0,2026-02-09 16:00:00,212.45017241379313
dgxanode02, 00000000:07:00.0,2026-02-09 16:05:00,232.31957627118643
dgxanode02, 00000000:07:00.0,2026-02-09 16:10:00,233.23077586206895
dgxanode02, 00000000:07:00.0,2026-02-09 16:15:00,216.1270338983051
dgxanode02, 00000000:07:00.0,2026-02-09 16:20:00,223.6785593220339
dgxanode02, 00000000:07:00.0,2026-02-09 16:25:00,233.34034188034187
dgxanode02, 00000000:07:00.0,2026-02-09 16:30:00,234.12641025641025
dgxanode02, 00000000:07:00.0,2026-02-09 16:35:00,237.16610169491528
dgxanode02, 00000000:07:00.0,2026-02-09 16:40:00,238.87769230769229
dgxanode02, 00000000:07:00.0,2026-02-09 16:45:00,231.66576271186443
dgxanode02, 00000000:07:00.0,2026-02-09 16:50:00,230.99589743589743
dgxanode02, 00000000:07:00.0,2026-02-09 16:55:00,246.2437288135593
dgxanode02, 00000000:07:00.0,2026-02-09 17:00:00,228.8394017094017
dgxanode02, 00000000:07:00.0,2026-02-09 17:05:00,238.7543220338983
dgxanode02, 00000000:07:00.0,2026-02-09 17:10:00,234.89601694915257
dgxanode02, 00000000:07:00.0,2026-02-09 17:15:00,244.0468103448276
dgxanode02, 00000000:07:00.0,2026-02-09 17:20:00,234.92533898305084
dgxanode02, 00000000:07:00.0,2026-02-09 17:25:00,232.97694915254235
dgxanode02, 00000000:07:00.0,2026-02-09 17:30:00,250.7340517241379
dgxanode02, 00000000:07:00.0,2026-02-09 17:35:00,243.76076923076923
dgxanode02, 00000000:07:00.0,2026-02-09 17:40:00,234.9322881355932
dgxanode02, 00000000:07:00.0,2026-02-09 17:45:00,248.44470085470084
dgxanode02, 00000000:07:00.0,2026-02-09 17:50:00,234.2027764459095
dgxanode02, 00000000:07:00.0,2026-02-09 17:55:00,247.609406779661
dgxanode02, 00000000:07:00.0,2026-02-09 18:00:00,225.63603448275865
dgxanode02, 00000000:07:00.0,2026-02-09 18:05:00,239.8743220338983
dgxanode02, 00000000:07:00.0,2026-02-09 18:10:00,235.2811111111111
dgxanode02, 00000000:07:00.0,2026-02-09 18:15:00,235.9972881355932
dgxanode02, 00000000:07:00.0,2026-02-09 18:20:00,244.2468376068376
dgxanode02, 00000000:07:00.0,2026-02-09 18:25:00,246.36559322033895
dgxanode02, 00000000:07:00.0,2026-02-09 18:30:00,251.7588793103448
dgxanode02, 00000000:07:00.0,2026-02-09 18:35:00,233.4903389830509
dgxanode02, 00000000:07:00.0,2026-02-09 18:40:00,236.86275862068968
dgxanode02, 00000000:07:00.0,2026-02-09 18:45:00,240.57737288135593
dgxanode02, 00000000:07:00.0,2026-02-09 18:50:00,240.36939655172412
dgxanode02, 00000000:07:00.0,2026-02-09 18:55:00,236.5812711864407
dgxanode02, 00000000:07:00.0,2026-02-09 19:00:00,233.1496551724138
dgxanode02, 00000000:07:00.0,2026-02-09 19:05:00,231.59949152542373
dgxanode02, 00000000:07:00.0,2026-02-09 19:10:00,241.1756896551724
dgxanode02, 00000000:07:00.0,2026-02-09 19:15:00,241.6422881355932
dgxanode02, 00000000:07:00.0,2026-02-09 19:20:00,242.6411111111111
dgxanode02, 00000000:07:00.0,2026-02-09 19:25:00,229.47086206896552
dgxanode02, 00000000:07:00.0,2026-02-09 19:30:00,249.9022413793103
dgxanode02, 00000000:07:00.0,2026-02-09 19:35:00,258.08101694915257
dgxanode02, 00000000:07:00.0,2026-02-09 19:40:00,248.3325
dgxanode02, 00000000:07:00.0,2026-02-09 19:45:00,236.78245762711865
dgxanode02, 00000000:07:00.0,2026-02-09 19:50:00,239.82103448275865
dgxanode02, 00000000:07:00.0,2026-02-09 19:55:00,246.11330508474575
dgxanode02, 00000000:07:00.0,2026-02-09 20:00:00,244.18508620689656
dgxanode02, 00000000:07:00.0,2026-02-09 20:05:00,234.33372881355933
dgxanode02, 00000000:07:00.0,2026-02-09 20:10:00,247.3525
dgxanode02, 00000000:07:00.0,2026-02-09 20:15:00,249.1684745762712
dgxanode02, 00000000:07:00.0,2026-02-09 20:20:00,236.03983050847455
dgxanode02, 00000000:07:00.0,2026-02-09 20:25:00,239.58666666666667
dgxanode02, 00000000:07:00.0,2026-02-09 20:30:00,236.08700854700857
dgxanode02, 00000000:07:00.0,2026-02-09 20:35:00,240.0323728813559
dgxanode02, 00000000:07:00.0,2026-02-09 20:40:00,237.34059322033897
dgxanode02, 00000000:07:00.0,2026-02-09 20:45:00,244.25728813559323
dgxanode02, 00000000:07:00.0,2026-02-09 20:50:00,232.9981896551724
dgxanode02, 00000000:07:00.0,2026-02-09 20:55:00,229.41
dgxanode02, 00000000:07:00.0,2026-02-09 21:00:00,249.48305084745763
dgxanode02, 00000000:07:00.0,2026-02-09 21:05:00,230.23508474576272
dgxanode02, 00000000:07:00.0,2026-02-09 21:10:00,247.0842735042735
dgxanode02, 00000000:07:00.0,2026-02-09 21:15:00,238.8584615384615
dgxanode02, 00000000:07:00.0,2026-02-09 21:20:00,237.05491525423727
dgxanode02, 00000000:07:00.0,2026-02-09 21:25:00,234.41576271186443
dgxanode02, 00000000:07:00.0,2026-02-09 21:30:00,229.89110169491528
dgxanode02, 00000000:07:00.0,2026-02-09 21:35:00,232.9349152542373
dgxanode02, 00000000:07:00.0,2026-02-09 21:40:00,235.40706896551723
dgxanode02, 00000000:07:00.0,2026-02-09 21:45:00,236.54220338983052
